REF_PATRON;REF_VARIANTE;EAN;STOCK;NOMBRE;MARCA;IMAGEN;CATEGORIA;CATEGORIA_PADRE;COLOR;TALLAJE
0007452;;8435406805362;15;"PANEL DE SEÑALIZACIÓN TRÁFICO DE OBLIGACIÓN Nº 3 (PEATONES)";Softee;https://cdn.jimsports.shop/5/2/9/8/5298.jpg;Accesorios;Psicomotricidad;;
0007453;;8435406805379;2;"PANEL DE SEÑALIZACIÓN TRÁFICO DE OBLIGACIÓN Nº 4 (INTERSECCIÓN)";Softee;https://cdn.jimsports.shop/4/2/8/4/4284.jpg;Accesorios;Psicomotricidad;;
0007454;;8435406805386;22;"PANEL DE SEÑALIZACIÓN TRÁFICO DE INDICACIÓN Nº 1 (PUESTO SOCORRO)";Softee;https://cdn.jimsports.shop/4/3/4/1/4341.jpg;Accesorios;Psicomotricidad;;
0007455;;8435406805393;14;"PANEL DE SEÑALIZACIÓN TRÁFICO DE INDICACIÓN Nº 2 (TELÉFONO)";Softee;https://cdn.jimsports.shop/4/9/2/6/4926.jpg;Accesorios;Psicomotricidad;;
0007456;;8435406805409;23;"PANEL DE SEÑALIZACIÓN TRÁFICO DE INDICACIÓN Nº 3 (PASO PEATONES)";Softee;https://cdn.jimsports.shop/5/3/1/8/5318.jpg;Accesorios;Psicomotricidad;;
0007457;;8435406805416;37;"PANEL DE SEÑALIZACIÓN TRÁFICO DE INDICACIÓN Nº 4 (ESTACIONAMIENTO)";Softee;https://cdn.jimsports.shop/5/0/7/5/5075.jpg;Accesorios;Psicomotricidad;;
0007458;;8435406805423;14;"PANEL DE SEÑALIZACIÓN TRÁFICO DE INDICACIÓN Nº 5 (AUTOPISTA)";Softee;https://cdn.jimsports.shop/5/3/9/0/5390.jpg;Accesorios;Psicomotricidad;;
0007496;;8435406805430;261;"REGLA CON ACOPLE PARA CONO DE 32, 40 Y 50CM CON SOPORTE PARA PICA Y ARO";Softee;https://cdn.jimsports.shop/4/3/7/5/4375.jpg;Accesorios;Entrenamiento;;
0008001;;8435406805638;600;"PELOTA REACCIÓN 3 CUERPOS";Softee;https://cdn.jimsports.shop/5/2/7/3/5273.jpg;Accesorios;Psicomotricidad;;
0008207;;8435406805713;20;"PIEZA PASILLO SENSORIAL RECTO";Softee;https://cdn.jimsports.shop/5/3/7/3/5373.jpg;Accesorios;Psicomotricidad;;
0008602;;8435406805775;11;"SOPORTE METALICO GRADUABLE EN ALTURA PARA BARRA DE DANZA -UNIDAD-";"Softee Equipment";https://cdn.jimsports.shop/4/9/5/0/4950.jpg;Gimnasia;Equipamiento;;
0009001;;8435406805812;110;"JUEGO DE 4 BANDERINES CÓRNER FLEXIBLE";Softee;https://cdn.jimsports.shop/5/4/7/6/5476.jpg;Accesorios;Árbitro;;
0009003;;8435406805829;126;"POSTE CÓRNER FLEXIBLE-UNIDAD";Softee;https://cdn.jimsports.shop/4/3/7/6/4376.jpg;Accesorios;Árbitro;;
0009004;;8435406805836;96;"REPUESTO BANDERÍN CÓRNER";Softee;https://cdn.jimsports.shop/5/4/7/7/5477.jpg;Accesorios;Árbitro;;
0009006;;8435585024516;205;"TUBO 35 MM25 CM PARA POSTE DE CÓRNER";Softee;https://cdn.jimsports.shop/5/2/9/9/5299.jpg;Accesorios;Árbitro;;
0009021;;8435406805843;204;"JUEGO 2 UNIDADES BANDERINES LINIER";Softee;https://cdn.jimsports.shop/4/2/8/5/4285.jpg;Accesorios;Árbitro;;
0009022;;8435406805850;26;"REPUESTO BANDERÍN LINIER";Softee;https://cdn.jimsports.shop/5/0/7/6/5076.jpg;Accesorios;Árbitro;;
0009030;;8445090161347;171;"SISTEMA PUNTERÍA FÚTBOL/ FUTBOL 7/ FÚTBOL SALA SOFTEE";Softee;https://cdn.jimsports.shop/5/7/6/8/5768.jpg;Accesorios;Entrenamiento;;
0009031;;8445090161231;85;"MINI PORTERÍA PRECISIÓN SOFTEE";Softee;https://cdn.jimsports.shop/5/7/6/9/5769.jpg;Accesorios;Entrenamiento;;
0009032;;8445090161248;51;"PORTERÍA AUTODESPLEGABLE";Softee;https://cdn.jimsports.shop/5/7/7/0/5770.jpg;Accesorios;Entrenamiento;;
0009033;;8445090162085;192;"SET 25 CÍRCULOS MARCAJE ANTI SLIP";Softee;https://cdn.jimsports.shop/5/7/7/2/5772.jpg;Petanca;"Deportes alternativos";;
0009036;;8435407160750;38;"JUGADOR BARRERA SOFTEE";Softee;https://cdn.jimsports.shop/5/7/7/4/5774.jpg;Accesorios;Entrenamiento;;
0009037;;8445090161606;0;"SOPORTE JUGADOR BARRERA SOFTEE";Softee;https://cdn.jimsports.shop/5/7/7/5/5775.jpg;Accesorios;Entrenamiento;;
0009039;;8445090161415;185;"ELÁSTICO PARA CONTROL DE BALÓN SOFTEE";Softee;https://cdn.jimsports.shop/5/7/7/7/5777.jpg;Accesorios;Entrenamiento;;
0009040;;8435406805867;240;"ASPA AGILIDAD";Softee;https://cdn.jimsports.shop/5/3/0/0/5300.jpg;Accesorios;Entrenamiento;;
0009042;;8435406805881;701;"ESCALERA AGILIDAD AROS MULTICOLOR";Softee;https://cdn.jimsports.shop/4/2/9/4/4294.jpg;Accesorios;Entrenamiento;;
0009045;;8445090111151;597;"JUGADOR BARRERA HINCHABLE ROJO";Softee;https://cdn.jimsports.shop/4/6/7/1/4671.jpg;Accesorios;Entrenamiento;;
0009046;;8445090111175;938;"JUGADOR BARRERA HINCHABLE TENIS/PÁDEL SOFTEE";Softee;https://cdn.jimsports.shop/4/6/7/2/4672.jpg;Accesorios;Pádel;;
0009098;;8435585074795;2519;"PIEZA SOPORTE CONOS CHINOS";Softee;https://cdn.jimsports.shop/5/7/1/1/5711.jpg;Accesorios;Entrenamiento;;
0009104;;8445090085261;122;"SOPORTE PARA CONOS REDONDOS";Softee;https://cdn.jimsports.shop/4/5/7/6/4576.jpg;Accesorios;Entrenamiento;;
0009196;;8435406806086;393;"CÍRCULO MARCAJE ANTI-SLIP";Softee;https://cdn.jimsports.shop/4/2/9/6/4296.jpg;Accesorios;Entrenamiento;;
0009197;;8435406806093;262;"SET 6 UNIDADES DELIMITADOR LINEA POLIVINILO";Softee;https://cdn.jimsports.shop/5/2/6/7/5267.jpg;Accesorios;Entrenamiento;;
0009198;;8435406806109;542;"SET 6 UNIDADES DELIMITADOR CÓRNER POLIVINILO";Softee;https://cdn.jimsports.shop/5/2/0/5/5205.jpg;Accesorios;Entrenamiento;;
0009199;;8435406806116;711;"ROLLO CINTA PARA MARCAR CAMPOS";Softee;https://cdn.jimsports.shop/5/3/0/1/5301.jpg;Accesorios;Outdoor;;
0009200;;8435406806123;201;"TRINEO ENTRENAMIENTO";Softee;https://cdn.jimsports.shop/4/9/5/4/4954.jpg;Accesorios;Entrenamiento;;
0009202;;8435406806147;0;"RESISTANCE TRAINER";Softee;https://cdn.jimsports.shop/5/5/4/2/5542.jpg;Accesorios;Entrenamiento;;
0009203;;8445090076382;69;"TRINEO ENTRENAMIENTO PARA DISCOS OLÍMPICOS";Softee;https://cdn.jimsports.shop/6/1/1/9/6119.jpg;Accesorios;Entrenamiento;;
0009204;;8435406806161;0;"JUMPING TRAINER";Softee;https://cdn.jimsports.shop/5/4/3/0/5430.jpg;Accesorios;Entrenamiento;;
0009205;;8435585019277;269;"CINTURÓN ISOMÉTRICO";Softee;https://cdn.jimsports.shop/4/3/3/7/4337.jpg;Accesorios;Entrenamiento;;
0009206;;8435585047263;38;"CINTURÓN DE CARGA EXTRA SOFTEE";Softee;https://cdn.jimsports.shop/5/5/5/6/5556.jpg;Accesorios;Entrenamiento;;
0009207;;8435585048307;204;"ANILLAS DE SUSPENSIÓN ABS SOFTEE";Softee;https://cdn.jimsports.shop/5/5/5/4/5554.jpg;"Entrenamiento funcional";Fitness;;
0009208;;8435585048314;311;"ANILLAS DE SUSPENSIÓN MADERA SOFTEE";Softee;https://cdn.jimsports.shop/5/5/5/1/5551.jpg;"Entrenamiento funcional";Fitness;;
0009209;;8435585048321;299;"MULTI-EXPANDER SOFTEE";Softee;https://cdn.jimsports.shop/5/5/3/9/5539.jpg;Accesorios;Entrenamiento;;
0009210;;8435585048338;181;"RESISTANCE TRAINER LATERAL SOFTEE";Softee;https://cdn.jimsports.shop/5/5/4/5/5545.jpg;Accesorios;Entrenamiento;;
0009213;;8435585048369;67;"RUEDA ENTRENAMIENTO PLUS SOFTEE";Softee;https://cdn.jimsports.shop/5/5/4/3/5543.jpg;"Entrenamiento funcional";Fitness;;
0009214;;8435585048376;486;"SUSPENSIÓN TRAINER SOFTEE";Softee;https://cdn.jimsports.shop/5/5/3/7/5537.jpg;"Actividades dirigidas";Fitness;;
0009215;;8445090006334;175;"SISTEMA DESARROLLO MUSCULATURA ANTEBRAZO";Softee;https://cdn.jimsports.shop/4/3/9/9/4399.jpg;Musculación;Fitness;;
0009220;;8445090048914;48;"ZONA DE DESLIZAMIENTO 2M SOFTEE";Softee;https://cdn.jimsports.shop/6/0/3/5/6035.jpg;"Actividades dirigidas";Fitness;;
0009221;;8445090048921;100;"SOPORTE SUSPENSIÓN SOFTEE";Softee;https://cdn.jimsports.shop/6/0/3/6/6036.jpg;Musculación;Fitness;;
0009222;;8445090048938;64;"ZONA ANTIDESLIZAMIENTO PARA BARRA CON DISCOS";Softee;https://cdn.jimsports.shop/6/0/3/8/6038.jpg;Musculación;Fitness;;
0009223;;8445090048945;78;"BALANCE BOARD SOFTEE PREMIUM";Softee;https://cdn.jimsports.shop/6/0/3/9/6039.jpg;Accesorios;Entrenamiento;;
0009224;;8445090048952;161;"ÁREA DE FONDOS SOFTEE";Softee;https://cdn.jimsports.shop/6/0/4/0/6040.jpg;Musculación;Fitness;;
0009225;;8445090048969;195;"JUEGO 2 UNIDADES AGARRE GRIP PARA BARRA DE ALZAMIENTO";Softee;https://cdn.jimsports.shop/6/0/4/1/6041.jpg;Musculación;Fitness;;
0009226;;8445090048976;1;"STRETCH GEMELO SOFTEE";Softee;https://cdn.jimsports.shop/6/0/4/2/6042.jpg;Musculación;Fitness;;
0009227;;8445090049065;446;"ALMOHADILLA MASAJE LUMBAR";Softee;https://cdn.jimsports.shop/6/0/4/4/6044.jpg;"Actividades dirigidas";Fitness;;
0009228;;8445090048983;43;"SOPORTE PARA BARRA OLÍMPICA";Softee;https://cdn.jimsports.shop/6/0/4/3/6043.jpg;Musculación;Fitness;;
0009229;;8445090049003;120;"BARRA OLÍMPICA 220 GAME";Softee;https://cdn.jimsports.shop/6/0/4/5/6045.jpg;Musculación;Fitness;;
0009230;;8445090048990;104;"BARRA OLÍMPICA 150 GAME";Softee;https://cdn.jimsports.shop/6/0/4/6/6046.jpg;Musculación;Fitness;;
0009231;;8445090049010;588;"HIP BAND 64x8CM SOFTEE";Softee;https://cdn.jimsports.shop/6/0/4/7/6047.jpg;"Actividades dirigidas";Fitness;;
0009232;;8445090049027;0;"HIP BAND 74x8CM SOFTEE";Softee;https://cdn.jimsports.shop/6/0/4/9/6049.jpg;"Actividades dirigidas";Fitness;;
0009233;;8445090049034;839;"HIP BAND 84x8CM SOFTEE";Softee;https://cdn.jimsports.shop/6/0/4/8/6048.jpg;"Actividades dirigidas";Fitness;;
0009234;;8445090049041;81;"KETTLEBELL REGULABLE HASTA 18KG";Softee;https://cdn.jimsports.shop/6/0/5/0/6050.jpg;"Entrenamiento funcional";Fitness;;
0009235;;8445090049058;259;"KETTLEBELL REGULABLE HASTA 9KG";Softee;https://cdn.jimsports.shop/6/0/5/1/6051.jpg;"Entrenamiento funcional";Fitness;;
0009237;;8445090055226;0;"PACK 3 HIP BANDS SOFTEE";Softee;https://cdn.jimsports.shop/4/4/0/1/4401.jpg;"Actividades dirigidas";Fitness;;
0009238;;8445090056438;11;"TRINEO ENTRENAMIENTO HARD";Softee;https://cdn.jimsports.shop/6/0/9/6/6096.jpg;Accesorios;Entrenamiento;;
0009239;;8445090059811;102;"SOPORTE BARRAS Y DISCOS OLÍMPICOS ENERGY";Softee;https://cdn.jimsports.shop/6/1/0/7/6107.jpg;Musculación;Fitness;;
0009240;;8445090059828;112;"SOPORTE DISCOS OLÍMPICOS WHEEL";Softee;https://cdn.jimsports.shop/6/1/0/8/6108.jpg;Musculación;Fitness;;
0009242;;8445090059859;2049;"SET 5 BANDAS ELÁSTICAS 2.0";Softee;https://cdn.jimsports.shop/4/4/1/9/4419.jpg;Accesorios;Entrenamiento;;
0009243;;8445090059866;2102;"SET BANDAS ELÁSTICAS CON ACCESORIOS";Softee;https://cdn.jimsports.shop/4/4/2/1/4421.jpg;Accesorios;Entrenamiento;;
0009250;;8445090099312;0;"SOPORTE PARA PALAS DE PÁDEL/TENIS/BÁDMINTON";Softee;https://cdn.jimsports.shop/4/6/4/2/4642.jpg;Accesorios;Tenis;;
0009301;;8435406806178;2264;"JUEGO 3 AROS MALABARES 24CM PLANOS";Softee;https://cdn.jimsports.shop/5/4/5/7/5457.jpg;Malabares;"Deportes alternativos";;
0009371;;8435406806215;126;"JUEGO 3 PAÑUELOS MALABARES";Softee;https://cdn.jimsports.shop/5/2/0/6/5206.jpg;Malabares;"Deportes alternativos";;
0009601;;8445090024444;369;"JUEGO PELOTA DIVERTIDA SOFTEE 2.0";Softee;https://cdn.jimsports.shop/5/9/2/8/5928.jpg;"Juegos exterior";Juegos;;
0009603;;8435406806307;0;"JUEGO DE PELOTA DIVERTIDA";Softee;https://cdn.jimsports.shop/5/2/6/8/5268.jpg;"Juegos exterior";Juegos;;
0009610;;8435406806369;152;"SOGATIRA INFANTIL DE 5M";"Softee Equipment";https://cdn.jimsports.shop/5/3/9/1/5391.jpg;Redes;Equipamiento;;
0009611;;8435406806376;139;"SOGATIRA INFANTIL DE 10M";"Softee Equipment";https://cdn.jimsports.shop/5/1/0/6/5106.jpg;Redes;Equipamiento;;
0009617;;8435406806413;239;"PALA PVC DELUXE";Softee;https://cdn.jimsports.shop/5/1/0/7/5107.jpg;Raquetas;"Tenis de mesa";;
0009620;;8435406806444;0;"TRAMPOLÍN MUELLES REFORZADOS 1M";Softee;https://cdn.jimsports.shop/5/4/5/1/5451.jpg;"Juegos exterior";Juegos;;
0009629;;8435585079806;38;"PROTECTOR CIRCULAR TRAMPOLÍN PLUS";Softee;https://cdn.jimsports.shop/5/7/1/9/5719.jpg;"Juegos exterior";Juegos;;
0009630;;8435406806512;77;"TRAMPOLÍN PLUS";Softee;https://cdn.jimsports.shop/5/2/8/7/5287.jpg;"Juegos exterior";Juegos;;
0009631;;8435406806529;118;"PARACAÍDAS 3,5M";Softee;https://cdn.jimsports.shop/4/3/5/1/4351.jpg;"Juegos exterior";Juegos;;
0009632;;8435406806536;349;"PARACAÍDAS 6M";Softee;https://cdn.jimsports.shop/4/9/1/9/4919.jpg;"Juegos exterior";Juegos;;
0009633;;8435406806543;333;"PARACAÍDAS 7M";Softee;https://cdn.jimsports.shop/5/3/3/7/5337.jpg;"Juegos exterior";Juegos;;
0009634;;8445090008727;105;"PARACAÍDAS 2M";Softee;https://cdn.jimsports.shop/5/8/1/9/5819.jpg;"Juegos exterior";Juegos;;
0009635;;8435406806550;90;"PARACAÍDAS ENTRENAMIENTO";Softee;https://cdn.jimsports.shop/5/4/4/7/5447.jpg;Accesorios;Entrenamiento;;
0009636;;8445090079819;103;"PISCINA DE BOLAS";Softee;https://cdn.jimsports.shop/4/5/7/8/4578.jpg;Accesorios;Psicomotricidad;;
0009638;;8435406806581;103;"CASA DE JUEGOS";Softee;https://cdn.jimsports.shop/4/3/6/8/4368.jpg;Accesorios;Psicomotricidad;;
0009645;;8435406806642;725;"JUEGO CUCURUCHO";Softee;https://cdn.jimsports.shop/5/3/9/2/5392.jpg;Accesorios;Psicomotricidad;;
0009647;;8435406806666;178;"CUBO PSICOMOTRICIDAD";Softee;https://cdn.jimsports.shop/4/9/5/5/4955.jpg;Accesorios;Psicomotricidad;;
0009652;;8435406806710;337;"JUEGO DE RED";Softee;https://cdn.jimsports.shop/5/4/5/9/5459.jpg;"Juegos exterior";Juegos;;
0009655;;8445090153014;120;"PELOTA CON MANGO";Softee;https://cdn.jimsports.shop/5/2/6/9/5269.jpg;Accesorios;Psicomotricidad;;
0009655P;;8435406806741;128;"LOTE 6 PELOTAS CON MANGO";Softee;https://cdn.jimsports.shop/4/6/3/8/4638.jpg;Accesorios;Psicomotricidad;;
0009656;;8435406806758;307;"PELOTA CON ASA";Softee;https://cdn.jimsports.shop/5/4/3/1/5431.jpg;Accesorios;Psicomotricidad;;
0009661;;8435406806802;65;"PLOT RUGBY";Softee;https://cdn.jimsports.shop/5/0/7/0/5070.jpg;Accesorios;Rugby;;
0009665;;8435406806833;15;"SET CONSTRUCCION FOAM 50 UNIDADES FORMAS GEOMETRICAS";Softee;https://cdn.jimsports.shop/4/3/5/2/4352.jpg;"Juegos de mesa";Juegos;;
0009666;;8435406806840;55;"SET 30 CUBOS FOAM (ALFABETO Y NUMEROS)";Softee;https://cdn.jimsports.shop/4/9/2/0/4920.jpg;"Juegos de mesa";Juegos;;
0009667;;8435406806857;151;"SET LETRAS Y NÚMEROS FOAM";Softee;https://cdn.jimsports.shop/5/3/0/2/5302.jpg;"Juegos de mesa";Juegos;;
0009668;;8435406806864;4;"SET ANIMALES FOAM";Softee;https://cdn.jimsports.shop/5/4/7/9/5479.jpg;"Juegos de mesa";Juegos;;
0009670;;8435406806888;355;"BALANCE BOARD";Softee;https://cdn.jimsports.shop/4/2/9/5/4295.jpg;Accesorios;Entrenamiento;;
0009671;;8445090051907;271;"JABALINA THUNDER";Softee;https://cdn.jimsports.shop/6/0/7/5/6075.jpg;Accesorios;Atletismo;;
0009672;;8445090024437;768;"CATCHER SOFTEE STICK";Softee;https://cdn.jimsports.shop/5/9/2/5/5925.jpg;Lanzamiento;"Deportes alternativos";;
0009678;;8435406806963;0;"MANTA DIANA";Softee;https://cdn.jimsports.shop/4/3/6/4/4364.jpg;Accesorios;Juegos;;
0009679;;8445090086558;1656;"PELOTA PISCINA ROAD 22 CM";Softee;https://cdn.jimsports.shop/4/5/9/2/4592.jpg;"Juegos piscina";Natación;;
0009699;;8435585034263;51;"MANTA SOFTEE HOPSCOTCH";Softee;https://cdn.jimsports.shop/5/5/4/1/5541.jpg;Accesorios;Juegos;;
0009700;;8435585034270;64;"MANTA SOFTEE PASOS";Softee;https://cdn.jimsports.shop/5/5/4/8/5548.jpg;Accesorios;Psicomotricidad;;
0009703;;8445090009526;596;"HULA HOOP DESMONTABLE SOFTEE";Softee;https://cdn.jimsports.shop/5/8/3/7/5837.jpg;"Juegos exterior";Juegos;;
0009706;;8445090010553;241;"HULA HOOP ACERO INOX VACÍO";Softee;https://cdn.jimsports.shop/5/8/4/8/5848.jpg;Accesorios;Psicomotricidad;;
0009743;;8435406807236;1152;"COMBA DE POLIÉSTER DELUXE";Softee;https://cdn.jimsports.shop/5/1/9/9/5199.jpg;Musculación;Fitness;;
0009744;;8435406807243;1937;"COMBA CUERO";Softee;https://cdn.jimsports.shop/4/3/3/8/4338.jpg;Musculación;Fitness;;
0009745;;8435406807250;1463;"COMBA MANGO FOAM";Softee;https://cdn.jimsports.shop/4/3/7/9/4379.jpg;"Iniciación infantil";Entrenamiento;;
0009747;;8445090049126;533;"COMBA ALTA VELOCIDAD ELITE BLACK";Softee;https://cdn.jimsports.shop/6/0/5/3/6053.jpg;"Entrenamiento funcional";Fitness;;
0009749;;8445090049133;181;"COMBA GRIP NEW ELITE BLACK";Softee;https://cdn.jimsports.shop/6/0/5/2/6052.jpg;"Entrenamiento funcional";Fitness;;
0009759;;8435406807304;331;"JUEGO PETANCA PROFESIONAL (0 LÍNEAS)";Softee;https://cdn.jimsports.shop/4/3/8/0/4380.jpg;Petanca;"Deportes alternativos";;
0009760;;8435406807311;411;"JUEGO PETANCA PROFESIONAL (1 LÍNEA)";Softee;https://cdn.jimsports.shop/5/3/0/3/5303.jpg;Petanca;"Deportes alternativos";;
0009761;;8435406807328;327;"JUEGO PETANCA PROFESIONAL (2 LÍNEAS)";Softee;https://cdn.jimsports.shop/4/2/8/6/4286.jpg;Petanca;"Deportes alternativos";;
0009762;;8435406807335;247;"JUEGO PETANCA PROFESIONAL (3 LÍNEAS)";Softee;https://cdn.jimsports.shop/4/3/8/6/4386.jpg;Petanca;"Deportes alternativos";;
0009763;;8435406807342;1741;"JUEGO 6 BOLAS PETANCA PVC";Softee;https://cdn.jimsports.shop/5/3/9/3/5393.jpg;Petanca;"Deportes alternativos";;
0009775P;;8445090094522;0;"LOTE 5 INDIAKAS FÚTBOL PLUMA 21CM";Softee;https://cdn.jimsports.shop/6/2/0/7/6207.jpg;Indiaka;"Deportes alternativos";;
0009776P;;8445090094676;119;"LOTE 8 INDIAKAS FÚTBOL PLUMA BICOLOR";Softee;https://cdn.jimsports.shop/6/2/1/7/6217.jpg;Indiaka;"Deportes alternativos";;
0009777P;;8445090097073;116;"LOTE 10 INDIAKAS FÚTBOL PLUMA FASHION";Softee;https://cdn.jimsports.shop/4/6/3/1/4631.jpg;Indiaka;"Deportes alternativos";;
0009778P;;8445090102647;64;"LOTE 6 INDIAKAS FÚTBOL PLUMA DARK";Softee;https://cdn.jimsports.shop/6/2/4/2/6242.jpg;Indiaka;"Deportes alternativos";;
0009801;;8435407123359;2132;"BOLSA 50 CANICAS SOFTEE 1.0";Softee;https://cdn.jimsports.shop/5/6/6/7/5667.jpg;"Juegos exterior";Juegos;;
0009802;;8435407123366;2177;"BOLSA 50 CANICAS SOFTEE 2.0";Softee;https://cdn.jimsports.shop/5/6/6/8/5668.jpg;"Juegos exterior";Juegos;;
0009803;;8435407123373;1637;"BOLSA 50 CANICAS SOFTEE 3.0";Softee;https://cdn.jimsports.shop/5/6/6/9/5669.jpg;"Juegos exterior";Juegos;;
0009814;;8435406807441;0;"JABALINA DE ESPUMA";Softee;https://cdn.jimsports.shop/5/4/3/4/5434.jpg;Accesorios;Atletismo;;
0009833;;5901780924218;1912;"SET 3 PELOTAS PARA PALAS DE PLAYA";Softee;https://cdn.jimsports.shop/4/5/7/7/4577.jpg;Juegos;"Actividades acuáticas";;
0009835;;8435406807564;1853;"SET 4 PELOTAS PARA PALA MADERA COMPETICIÓN SOFTEE";Softee;https://cdn.jimsports.shop/4/3/3/5/4335.jpg;Accesorios;"Tenis de mesa";;
0009854;;8435585065083;611;"SET DE RAQUETAS ENERGY";Softee;https://cdn.jimsports.shop/5/6/9/1/5691.jpg;"Juegos exterior";Juegos;;
0009900;;8435406807632;0;"BILLAR CAMPEONATO";Softee;https://cdn.jimsports.shop/4/2/9/7/4297.jpg;Mesas;"Juegos de salón";;
0009938P;;8445090092764;2;"LOTE 5 TIZAS PARA TACO BILLAR";Softee;https://cdn.jimsports.shop/6/1/9/7/6197.jpg;Mesas;"Juegos de salón";;
0009941;;8435406807700;0;"SET BOLAS BILLAR";Softee;https://cdn.jimsports.shop/4/3/0/1/4301.jpg;Mesas;"Juegos de salón";;
0009950P;;8445090092733;152;"LOTE 2 BOLAS FUTBOLÍN";Softee;https://cdn.jimsports.shop/6/1/9/5/6195.jpg;Mesas;"Juegos de salón";;
0010006;;8435406807793;694;"SET AROS LANZAMIENTO PVC";Softee;https://cdn.jimsports.shop/5/0/9/6/5096.jpg;"Juegos exterior";Juegos;;
0010090;;8435406807816;9;TCHOUKBALL;Softee;https://cdn.jimsports.shop/5/4/7/8/5478.jpg;Tchoukball;"Deportes alternativos";;
0010153;;8435406807861;1656;"PELOTA TYRE GRANDE";Softee;https://cdn.jimsports.shop/5/0/7/2/5072.jpg;"Juegos piscina";Natación;;
0010154;;8435406807878;658;"PELOTA TYRE PEQUEÑA";Softee;https://cdn.jimsports.shop/5/3/0/4/5304.jpg;"Juegos piscina";Natación;;
0010155;;8435406807885;112;"PELOTA PVC TRANSPARENTE 17CM";Softee;https://cdn.jimsports.shop/4/3/3/9/4339.jpg;Accesorios;Juegos;;
0010156;;8435406807892;72;"PELOTA PVC TRANSPARENTE 26CM";Softee;https://cdn.jimsports.shop/4/3/6/5/4365.jpg;Accesorios;Juegos;;
0010158P;;8445090097059;164;"LOTE 3 PELOTAS PVC BLANCA 0-6 AÑOS";Softee;https://cdn.jimsports.shop/4/6/3/0/4630.jpg;Accesorios;Juegos;;
0010166;;8435406807991;793;"PELOTA PVC FÚTBOL PRIMARIA";Softee;https://cdn.jimsports.shop/5/3/7/4/5374.jpg;Accesorios;Juegos;;
0010167;;8435406808004;3735;"PELOTA PVC BALONCESTO PRIMARIA";Softee;https://cdn.jimsports.shop/5/3/9/4/5394.jpg;Accesorios;Juegos;;
0010401;;8435406808202;34;"PORTERÍA MULTIUSOS PVC 1,20X0,60M -INCLUYE RED-";Softee;https://cdn.jimsports.shop/4/9/7/6/4976.jpg;Accesorios;Hockey/Floorball;;
0010402;;8435406808219;31;"PORTERÍA MULTIUSOS PVC 2,40X1,20M -INCLUYE RED-";Softee;https://cdn.jimsports.shop/4/3/3/6/4336.jpg;Accesorios;Hockey/Floorball;;
0010404;;8435406808233;186;"PORTERÍA MULTIUSOS METÁLICA 120X90X60CM -INCLUYE RED-";Softee;https://cdn.jimsports.shop/5/2/0/7/5207.jpg;Accesorios;Hockey/Floorball;;
0010405;;8435406808240;325;"PORTERÍA MULTIUSOS METÁLICA 160X115X60CM -INCLUYE RED-";Softee;https://cdn.jimsports.shop/4/2/8/9/4289.jpg;Accesorios;Hockey/Floorball;;
0010406;;8435406808257;556;"PORTERÍA MULTIUSOS METÁLICA 300X180X90CM -INCLUYE RED-";Softee;https://cdn.jimsports.shop/4/3/6/9/4369.jpg;Accesorios;Hockey/Floorball;;
0010452;;8435585065069;229;"JUEGO DE DOMINÓ PLUS MULTICOLOR";Softee;https://cdn.jimsports.shop/5/6/8/8/5688.jpg;"Juegos de mesa";Juegos;;
0010460;;8445090161279;32;"JUEGO DE DOMINÓ SOFTEE";Softee;https://cdn.jimsports.shop/5/6/8/2/5682.jpg;"Juegos de mesa";Juegos;;
0010462P;;8445090092146;196;"LOTE 5 DADOS SOFTEE 1.0";Softee;https://cdn.jimsports.shop/6/1/6/5/6165.jpg;"Juegos de mesa";Juegos;;
0010464;;8435585065014;53;"BARAJA DE CARTAS SOFTEE";Softee;https://cdn.jimsports.shop/5/6/8/4/5684.jpg;"Juegos de mesa";Juegos;;
0010466;;8435585065021;694;"CUBO PRO 3.0";Softee;https://cdn.jimsports.shop/5/6/8/5/5685.jpg;"Juegos de mesa";Juegos;;
0010467;;8435585065038;1810;"CUBO EX 3.0";Softee;https://cdn.jimsports.shop/5/6/8/6/5686.jpg;"Juegos de mesa";Juegos;;
0010469;;8435585065052;41;"CUBO PRO 4.0";Softee;https://cdn.jimsports.shop/5/6/8/7/5687.jpg;"Juegos de mesa";Juegos;;
0010472;;8435406808325;481;"JUEGO PIEZAS AJEDREZ PVC 9 CM(BLANCAS+NEGRAS)";Softee;https://cdn.jimsports.shop/5/2/8/9/5289.jpg;"Juegos de mesa";Juegos;;
0010473;;8435406808332;86;"FICHAS DAMAS MADERA (12 FICHAS NEGRAS + 12 FICHAS BLANCAS)";Softee;https://cdn.jimsports.shop/4/9/0/2/4902.jpg;"Juegos de mesa";Juegos;;
0010474;;8435585062488;84;"RELOJ AJEDREZ SOFTEE CRONO";Softee;https://cdn.jimsports.shop/5/6/7/0/5670.jpg;"Juegos de mesa";Juegos;;
0010477;;8435585074207;250;"FICHAS AJEDREZ MADERA 9 CM (BLANCAS+NEGRAS)";Softee;https://cdn.jimsports.shop/5/6/8/1/5681.jpg;"Juegos de mesa";Juegos;;
0010478;;8435585064970;697;"FICHAS AJEDREZ MADERA 11 CM (BLANCAS+NEGRAS)";Softee;https://cdn.jimsports.shop/5/6/8/0/5680.jpg;"Juegos de mesa";Juegos;;
